id,node_id,seq,temperature,humidity,rssi,snr,uptime_s,checksum_ok,received_at
5326,1,524,25.9,81.3,-94,4.25,7875,t,2026-09-05 16:27:21.390179+00
5327,2,1037,31,66,-59,9.25,15570,t,2026-09-05 16:27:29.070441+00
5328,1,525,25.9,81.2,-94,4.25,7890,t,2026-09-05 16:27:36.33296+00
5329,2,1038,31.3,66,-60,9.25,15585,t,2026-09-05 16:27:44.072733+00
5330,1,526,25.9,81.2,-94,4.25,7905,t,2026-09-05 16:27:51.354888+00
5331,2,1039,31.1,66,-59,9,15600,t,2026-09-05 16:27:59.070921+00
5332,1,527,25.9,81.2,-94,4.25,7920,t,2026-09-05 16:28:06.160365+00
5333,2,1040,31.1,66,-58,9,15615,t,2026-09-05 16:28:14.070141+00
5334,1,528,25.9,81.4,-94,4,7935,t,2026-09-05 16:28:21.317145+00
5335,1,529,25.9,81.2,-94,4.5,7950,t,2026-09-05 16:28:36.166009+00
5336,2,1042,31.2,66,-59,9.5,15645,t,2026-09-05 16:28:44.133791+00
5337,1,530,26,81.1,-94,4,7965,t,2026-09-05 16:28:51.310933+00
5338,1,531,25.9,81.2,-94,4,7980,t,2026-09-05 16:29:06.157006+00
5339,2,1044,31.8,66,-59,9,15675,t,2026-09-05 16:29:14.069039+00
5340,1,532,25.9,81.2,-93,4,7995,t,2026-09-05 16:29:21.155851+00
5341,2,1045,31.4,66,-59,9.25,15690,t,2026-09-05 16:29:29.163059+00
5342,1,533,25.9,81.2,-94,4,8010,t,2026-09-05 16:29:36.281739+00
5343,2,1046,31.3,66,-59,9.75,15705,t,2026-09-05 16:29:44.066358+00
5344,1,534,25.9,81.4,-93,4,8025,t,2026-09-05 16:29:51.155926+00
5345,2,1047,31,66,-59,9.75,15720,t,2026-09-05 16:29:59.06739+00
5346,1,535,25.6,81.3,-93,4.25,8040,t,2026-09-05 16:30:06.156896+00
5347,2,1048,31.8,66,-59,9.5,15735,t,2026-09-05 16:30:14.065998+00
5348,1,536,25.9,81.2,-94,4.25,8055,t,2026-09-05 16:30:21.249554+00
5349,2,1049,31.7,66,-59,9.5,15750,t,2026-09-05 16:30:29.128123+00
5350,1,537,25.9,81.2,-94,4,8070,t,2026-09-05 16:30:36.430911+00
5351,2,1050,31.9,66,-59,9.25,15765,t,2026-09-05 16:30:44.066765+00
5352,1,538,25.9,81.2,-95,4,8085,t,2026-09-05 16:30:51.404682+00
5353,2,1051,31,66,-60,9,15780,t,2026-09-05 16:30:59.273672+00
5354,1,539,25.9,81.2,-93,4.5,8100,t,2026-09-05 16:31:06.154597+00
5355,2,1052,31.9,66,-58,9.5,15795,t,2026-09-05 16:31:14.066892+00
5356,1,540,25.9,81.2,-93,4.25,8115,t,2026-09-05 16:31:21.345513+00
5357,2,1053,31.1,66,-60,9,15810,t,2026-09-05 16:31:29.064343+00
5358,1,541,25.9,81.2,-94,4,8130,t,2026-09-05 16:31:36.153922+00
5359,2,1054,31.5,66,-59,9.25,15825,t,2026-09-05 16:31:44.167259+00
5360,1,542,25.9,81.4,-93,4,8145,t,2026-09-05 16:31:51.356103+00
5361,2,1055,31.7,66,-59,9.75,15840,t,2026-09-05 16:31:59.064288+00
5362,1,543,25.9,81.2,-94,4.25,8160,t,2026-09-05 16:32:06.153901+00
5363,2,1056,31.9,66,-59,9.5,15855,t,2026-09-05 16:32:14.279842+00
5364,1,544,25.9,81.2,-94,4.5,8175,t,2026-09-05 16:32:21.153925+00
5365,2,1057,31.2,66,-59,10,15870,t,2026-09-05 16:32:29.063175+00
5366,1,545,25.9,81.2,-94,1.5,8190,t,2026-09-05 16:32:36.2758+00
5367,2,1058,31,66,-59,10,15885,t,2026-09-05 16:32:44.062737+00
5368,1,546,25.9,81.2,-94,4,8205,t,2026-09-05 16:32:51.229083+00
5369,2,1059,31.3,66,-59,9.25,15900,t,2026-09-05 16:32:59.061753+00
5370,1,547,25.9,81.2,-94,4.25,8220,t,2026-09-05 16:33:06.151235+00
5371,2,1060,31.4,66,-59,9.5,15915,t,2026-09-05 16:33:14.061828+00
5372,1,548,25.9,81.2,-94,4,8235,t,2026-09-05 16:33:21.329841+00
5373,2,1061,31.3,66,-59,9,15930,t,2026-09-05 16:33:29.06201+00
5374,2,1062,31.7,66,-59,9.5,15945,t,2026-09-05 16:33:44.069191+00
5375,1,550,25.9,81.2,-94,4,8265,t,2026-09-05 16:33:51.149166+00
5376,2,1063,31,66,-59,9.25,15960,t,2026-09-05 16:33:59.070874+00
5377,1,551,25.9,81.2,-93,4.25,8280,t,2026-09-05 16:34:06.150915+00
5378,2,1064,31.4,66,-60,9.25,15975,t,2026-09-05 16:34:14.060298+00
5379,1,552,25.9,81.2,-95,4.25,8295,t,2026-09-05 16:34:21.205899+00
5380,2,1065,31.2,66,-59,9,15990,t,2026-09-05 16:34:29.058167+00
5381,1,553,25.9,81.2,-94,4,8310,t,2026-09-05 16:34:36.149+00
5382,2,1066,31.1,66,-59,9.5,16005,t,2026-09-05 16:34:44.15224+00
5383,1,554,25.9,81.1,-95,3.75,8325,t,2026-09-05 16:34:51.149849+00
5384,2,1067,31.6,66,-59,9.25,16020,t,2026-09-05 16:34:59.059183+00
5385,1,555,25.9,81.3,-94,4,8340,t,2026-09-05 16:35:06.148577+00
5386,2,1068,31.6,66,-59,9.25,16035,t,2026-09-05 16:35:14.057529+00
5387,1,556,25.9,81.3,-94,3.75,8355,t,2026-09-05 16:35:21.281986+00
5388,2,1069,31.5,66,-59,9.25,16050,t,2026-09-05 16:35:29.147917+00
5389,1,557,25.9,81.2,-94,4,8370,t,2026-09-05 16:35:36.148202+00
5390,2,1070,31.7,66,-59,9,16065,t,2026-09-05 16:35:44.196173+00
5391,1,558,25.9,81.2,-94,3.75,8385,t,2026-09-05 16:35:51.148895+00
5392,2,1071,31,66,-59,8.75,16080,t,2026-09-05 16:35:59.251958+00
5393,1,559,25.9,81.3,-94,4,8400,t,2026-09-05 16:36:06.147457+00
5394,2,1072,31.4,66,-59,10,16095,t,2026-09-05 16:36:14.231159+00
5395,1,560,25.9,81.2,-94,4,8415,t,2026-09-05 16:36:21.147491+00
5396,1,561,25.9,81.2,-94,3.75,8430,t,2026-09-05 16:36:36.146992+00
5397,2,1074,31.7,66,-60,9.25,16125,t,2026-09-05 16:36:44.135328+00
5398,1,562,25.9,81.2,-94,4.25,8445,t,2026-09-05 16:36:51.374468+00
5399,2,1075,31.1,66,-60,9.25,16140,t,2026-09-05 16:36:59.054306+00
5400,1,563,25.9,81.2,-94,4.25,8460,t,2026-09-05 16:37:06.144118+00
5401,2,1076,31.7,66,-61,9.75,16155,t,2026-09-05 16:37:14.270059+00
5402,1,564,25.9,81.2,-94,4.25,8475,t,2026-09-05 16:37:21.145649+00
5403,2,1077,31.8,66,-60,9,16170,t,2026-09-05 16:37:29.054526+00
5404,1,565,25.9,81.2,-94,4.75,8490,t,2026-09-05 16:37:36.180942+00
5405,2,1078,31.6,66,-60,9.5,16185,t,2026-09-05 16:37:44.053537+00
5406,1,566,26,81.1,-93,4.25,8505,t,2026-09-05 16:37:51.14334+00
5407,2,1079,31.7,66,-60,9.75,16200,t,2026-09-05 16:37:59.141393+00
5408,1,567,25.9,81.2,-93,4.25,8520,t,2026-09-05 16:38:06.17117+00
5409,2,1080,31.9,66,-60,9.5,16215,t,2026-09-05 16:38:14.052029+00
5410,1,568,25.9,81.2,-93,3.75,8535,t,2026-09-05 16:38:21.142453+00
5411,2,1081,31.1,66,-60,9.25,16230,t,2026-09-05 16:38:29.169105+00
5412,1,569,25.9,81.2,-94,4.75,8550,t,2026-09-05 16:38:36.146438+00
5413,2,1082,31.7,66,-58,10,16245,t,2026-09-05 16:38:44.051561+00
5414,1,570,25.9,81.2,-94,4.5,8565,t,2026-09-05 16:38:51.424284+00
5415,2,1083,31.9,66,-58,9.5,16260,t,2026-09-05 16:38:59.052757+00
5416,1,571,25.9,81.2,-93,5.25,8580,t,2026-09-05 16:39:06.141783+00
5417,2,1084,31.9,66,-59,9.5,16275,t,2026-09-05 16:39:14.049966+00
5418,1,572,25.9,81.2,-94,4.25,8595,t,2026-09-05 16:39:21.142378+00
5419,2,1085,31,67,-58,9.75,16290,t,2026-09-05 16:39:29.232675+00
5420,1,573,25.9,81.2,-93,4.5,8610,t,2026-09-05 16:39:36.141696+00
5421,2,1086,31.3,67,-57,9.25,16305,t,2026-09-05 16:39:44.191783+00
5422,2,1087,31.4,66,-58,9.5,16320,t,2026-09-05 16:39:59.118792+00
5423,1,575,25.9,81.2,-93,4.75,8640,t,2026-09-05 16:40:06.141999+00
5424,2,1088,31.6,67,-58,10,16335,t,2026-09-05 16:40:14.045876+00
5425,1,576,25.9,81.2,-95,4,8655,t,2026-09-05 16:40:21.141153+00
5426,2,1089,31.8,67,-59,9.5,16350,t,2026-09-05 16:40:29.047989+00
5427,1,577,25.9,81.2,-95,4.75,8670,t,2026-09-05 16:40:36.391422+00
5428,2,1090,31.5,67,-58,9.5,16365,t,2026-09-05 16:40:44.046758+00
5429,1,578,25.9,81.2,-94,5,8685,t,2026-09-05 16:40:51.361208+00
5430,2,1091,31.2,67,-59,9.5,16380,t,2026-09-05 16:40:59.047739+00
5431,1,579,25.9,81.2,-94,5.5,8700,t,2026-09-05 16:41:06.139695+00
5432,2,1092,31.1,67,-58,9.25,16395,t,2026-09-05 16:41:14.046578+00
5433,1,580,25.9,81.1,-95,3,8715,t,2026-09-05 16:41:21.367669+00
5434,2,1093,31.3,67,-59,9.25,16410,t,2026-09-05 16:41:29.045187+00
5435,1,581,25.9,81.2,-95,4,8730,t,2026-09-05 16:41:36.138747+00
5436,2,1094,31.2,67,-59,9,16425,t,2026-09-05 16:41:44.321905+00
5437,1,582,25.9,81.2,-94,4.5,8745,t,2026-09-05 16:41:51.139406+00
5438,2,1095,31.2,67,-59,9.25,16440,t,2026-09-05 16:41:59.047612+00
5439,1,583,25.9,81.2,-94,4,8760,t,2026-09-05 16:42:06.145086+00
5440,2,1096,31.2,67,-59,9.5,16455,t,2026-09-05 16:42:14.043514+00
5441,1,584,25.9,81.2,-94,4.5,8775,t,2026-09-05 16:42:21.137111+00
5442,2,1097,31.9,67,-59,8.75,16470,t,2026-09-05 16:42:29.044497+00
5443,1,585,25.9,81.2,-94,4.75,8790,t,2026-09-05 16:42:36.138935+00
5444,2,1098,31.6,67,-59,9.25,16485,t,2026-09-05 16:42:44.042678+00
5445,1,586,25.9,81.2,-94,4.5,8805,t,2026-09-05 16:42:51.137981+00
5446,2,1099,31.8,67,-59,8.75,16500,t,2026-09-05 16:42:59.041421+00
5447,1,587,26,81.1,-94,4.75,8820,t,2026-09-05 16:43:06.135382+00
5448,2,1100,31.3,67,-59,9.25,16515,t,2026-09-05 16:43:14.043542+00
5449,1,588,25.9,81.2,-95,4.75,8835,t,2026-09-05 16:43:21.282737+00
5450,2,1101,31.3,67,-59,9.25,16530,t,2026-09-05 16:43:29.041739+00
5451,1,589,25.9,81.2,-95,3.25,8850,t,2026-09-05 16:43:36.135494+00
5452,2,1102,31.1,67,-59,9.25,16545,t,2026-09-05 16:43:44.207797+00
5453,1,590,25.9,81.2,-95,3.75,8865,t,2026-09-05 16:43:51.270266+00
5454,2,1103,31.5,67,-57,9.5,16560,t,2026-09-05 16:43:59.041093+00
5455,1,591,25.9,81.2,-97,3,8880,t,2026-09-05 16:44:06.13523+00
5456,2,1104,30.1,67,-66,9.25,16575,t,2026-09-05 16:44:14.04129+00
5457,1,592,25.9,81.2,-96,1,8895,t,2026-09-05 16:44:21.133855+00
5458,2,1105,30.6,67,-70,8.75,16590,t,2026-09-05 16:44:29.118274+00
5459,1,593,25.9,81.2,-97,1,8910,t,2026-09-05 16:44:36.134671+00
5460,2,1106,30.5,67,-62,9.5,16605,t,2026-09-05 16:44:44.197554+00
5461,1,594,25.9,81.2,-97,1,8925,t,2026-09-05 16:44:51.133898+00
5462,2,1107,30,67,-63,9.25,16620,t,2026-09-05 16:44:59.180318+00
5463,1,595,25.9,81.2,-97,1,8940,t,2026-09-05 16:45:06.134312+00
5464,2,1108,30,67,-62,10,16635,t,2026-09-05 16:45:14.039184+00
5465,1,596,25.9,81.3,-97,1.25,8955,t,2026-09-05 16:45:21.316458+00
5466,2,1109,30.5,66,-62,9.5,16650,t,2026-09-05 16:45:29.040052+00
5467,2,1110,30.5,67,-65,9,16665,t,2026-09-05 16:45:44.036876+00
5468,1,598,25.9,81.2,-95,3,8985,t,2026-09-05 16:45:51.306232+00
5469,2,1111,30.8,67,-71,6.75,16680,t,2026-09-05 16:45:59.037186+00
5470,1,599,25.9,81.3,-95,2.75,9000,t,2026-09-05 16:46:06.131519+00
5471,2,1112,30.7,67,-71,7.25,16695,t,2026-09-05 16:46:14.036584+00
5472,1,600,25.9,81.2,-97,1.75,9015,t,2026-09-05 16:46:21.13088+00
5473,2,1113,30,67,-74,6.75,16710,t,2026-09-05 16:46:29.038255+00
5474,1,601,25.9,81.2,-96,2.25,9030,t,2026-09-05 16:46:36.360659+00
5475,2,1114,30.8,67,-68,8.5,16725,t,2026-09-05 16:46:44.035908+00
5476,1,602,25.9,81.2,-96,2.25,9045,t,2026-09-05 16:46:51.141216+00
5477,2,1115,30.7,67,-67,8.75,16740,t,2026-09-05 16:46:59.119018+00
5478,1,603,25.9,81.2,-96,2.5,9060,t,2026-09-05 16:47:06.131664+00
5479,2,1116,30.6,67,-68,8.75,16755,t,2026-09-05 16:47:14.03381+00
5480,1,604,25.9,81.2,-96,2.5,9075,t,2026-09-05 16:47:21.130363+00
5481,2,1117,30.9,67,-68,8.75,16770,t,2026-09-05 16:47:29.099877+00
5482,1,605,25.9,81.2,-96,2.25,9090,t,2026-09-05 16:47:36.129139+00
5483,2,1118,30.8,67,-67,8.75,16785,t,2026-09-05 16:47:44.032788+00
5484,1,606,25.9,81.2,-97,2,9105,t,2026-09-05 16:47:51.226718+00
5485,2,1119,30.5,67,-67,8.5,16800,t,2026-09-05 16:47:59.035491+00
5486,1,607,25.9,81.2,-96,2.25,9120,t,2026-09-05 16:48:06.129422+00
5487,2,1120,30.2,67,-70,8.5,16815,t,2026-09-05 16:48:14.2+00
5488,1,633,25.6,81.3,-95,3.75,9510,t,2026-09-05 16:54:38.633235+00
5489,2,1146,31.9,67,-72,7.75,17205,t,2026-09-05 16:54:44.019692+00
5490,1,634,25.9,81.2,-95,3.5,9525,t,2026-09-05 16:54:51.118183+00
5491,2,1147,31.1,67,-71,7.5,17220,t,2026-09-05 16:54:59.019527+00
5492,1,635,25.9,81.2,-96,3,9540,t,2026-09-05 16:55:06.118353+00
5493,2,1148,31.4,67,-71,7.75,17235,t,2026-09-05 16:55:14.020618+00
5494,1,636,25.6,81.2,-95,3.25,9555,t,2026-09-05 16:55:21.322177+00
5495,2,1149,31.8,67,-70,7.75,17250,t,2026-09-05 16:55:29.251535+00
5496,1,637,25.9,81.1,-95,3.5,9570,t,2026-09-05 16:55:36.119174+00
5497,2,1150,31.2,67,-67,8.5,17265,t,2026-09-05 16:55:44.019642+00
5498,1,638,25.9,81.2,-95,3.25,9585,t,2026-09-05 16:55:51.255257+00
5499,2,1151,31.8,67,-69,7.75,17280,t,2026-09-05 16:55:59.228767+00
5500,1,639,25.9,81.2,-95,3.75,9600,t,2026-09-05 16:56:06.115233+00
5501,2,1152,31.6,67,-64,9,17295,t,2026-09-05 16:56:14.118352+00
5502,1,640,25.9,81.2,-95,3.25,9615,t,2026-09-05 16:56:21.116967+00
5503,2,1153,31,67,-65,8.75,17310,t,2026-09-05 16:56:29.098397+00
5504,1,641,25.9,81.2,-95,3,9630,t,2026-09-05 16:56:36.116249+00
5505,2,1154,31,67,-65,8.5,17325,t,2026-09-05 16:56:44.017346+00
5506,1,642,25.9,81.2,-96,3,9645,t,2026-09-05 16:56:51.32161+00
5507,2,1155,31.1,67,-66,9,17340,t,2026-09-05 16:56:59.021892+00
5508,1,643,25.9,81.2,-95,2.75,9660,t,2026-09-05 16:57:06.370155+00
5509,2,1156,31.3,67,-66,9,17355,t,2026-09-05 16:57:14.016991+00
5510,1,644,25.9,81.2,-95,3.75,9675,t,2026-09-05 16:57:21.114981+00
5511,2,1157,31.4,67,-69,8.25,17370,t,2026-09-05 16:57:29.175681+00
5512,1,645,25.9,81.2,-95,3.25,9690,t,2026-09-05 16:57:36.31539+00
5513,2,1158,31.2,67,-69,8,17385,t,2026-09-05 16:57:44.013788+00
5514,1,646,25.9,81.2,-95,4.25,9705,t,2026-09-05 16:57:51.113942+00
5515,2,1159,31.3,67,-71,7.25,17400,t,2026-09-05 16:57:59.234955+00
5516,1,647,25.9,81.2,-94,4,9720,t,2026-09-05 16:58:06.118336+00
5517,2,1160,31.4,67,-80,0.25,17415,t,2026-09-05 16:58:14.012575+00
5518,1,648,25.9,81.1,-95,3.75,9735,t,2026-09-05 16:58:21.114243+00
5519,2,1161,31.7,67,-76,5.25,17430,t,2026-09-05 16:58:29.034789+00
5520,2,1162,31.2,67,-66,8.5,17445,t,2026-09-05 16:58:44.013743+00
5521,1,650,25.9,81.2,-95,3.75,9765,t,2026-09-05 16:58:51.348865+00
5522,2,1163,31.4,67,-69,8.25,17460,t,2026-09-05 16:58:59.012361+00
5523,1,651,25.9,81.2,-96,2.75,9780,t,2026-09-05 16:59:06.11278+00
5524,2,1164,31.7,67,-65,8.75,17475,t,2026-09-05 16:59:14.013067+00
5525,1,652,25.9,81.2,-96,3,9795,t,2026-09-05 16:59:21.112312+00
5526,2,1165,31.4,67,-65,8.5,17490,t,2026-09-05 16:59:29.010803+00
5527,1,653,25.9,81.2,-96,3.25,9810,t,2026-09-05 16:59:36.114096+00
5528,2,1166,31.6,67,-65,8.75,17505,t,2026-09-05 16:59:44.146324+00
5529,2,1167,31.8,67,-64,8.75,17520,t,2026-09-05 16:59:59.011045+00
5530,1,655,26,81.1,-95,3,9840,t,2026-09-05 17:00:06.110442+00
5531,2,1168,31.9,67,-64,9.75,17535,t,2026-09-05 17:00:14.012445+00
5532,1,656,25.9,81.2,-96,2.25,9855,t,2026-09-05 17:00:21.111246+00
5533,2,1169,31.3,67,-64,10,17550,t,2026-09-05 17:00:29.219272+00
5534,1,657,25.9,81.2,-95,2,9870,t,2026-09-05 17:00:36.109488+00
5535,2,1171,31.1,67,-63,10.25,17580,t,2026-09-05 17:00:59.008995+00
5536,1,659,25.9,81.2,-95,3,9900,t,2026-09-05 17:01:06.258713+00
5537,2,1172,31.3,67,-59,9.25,17595,t,2026-09-05 17:01:14.136206+00
5538,1,660,25.9,81.2,-95,4.5,9915,t,2026-09-05 17:01:21.107746+00
5539,2,1173,31.4,67,-61,9,17610,t,2026-09-05 17:01:29.008131+00
5540,1,661,25.9,81.2,-95,4.5,9930,t,2026-09-05 17:01:36.10901+00
5541,2,1174,31.9,67,-62,9,17625,t,2026-09-05 17:01:44.249208+00
5542,1,662,25.9,81.1,-94,4.5,9945,t,2026-09-05 17:01:51.109432+00
5543,2,1175,31.1,67,-61,9,17640,t,2026-09-05 17:01:59.296949+00
5544,1,663,25.9,81.1,-96,4,9960,t,2026-09-05 17:02:06.109251+00
5545,2,1176,31.9,67,-61,9.25,17655,t,2026-09-05 17:02:14.014078+00
5546,1,664,25.9,81.2,-96,4,9975,t,2026-09-05 17:02:21.109062+00
5547,2,1177,31.9,67,-64,8.75,17670,t,2026-09-05 17:02:29.011199+00
5548,1,665,25.9,81.2,-96,4,9990,t,2026-09-05 17:02:36.179151+00
5549,2,1178,31.9,67,-66,8.25,17685,t,2026-09-05 17:02:44.009059+00
5550,1,666,25.9,81.1,-96,3.5,10005,t,2026-09-05 17:02:51.109708+00
5551,2,1179,31.9,67,-66,8.25,17700,t,2026-09-05 17:02:59.387934+00
5552,2,1180,31.5,67,-65,8.25,17715,t,2026-09-05 17:03:14.004161+00
5553,1,668,25.9,81.1,-95,4.75,10035,t,2026-09-05 17:03:21.341286+00
5554,2,1181,31,67,-63,8.75,17730,t,2026-09-05 17:03:29.008608+00
5555,1,669,25.9,81.1,-95,4.25,10050,t,2026-09-05 17:03:36.1072+00
5556,2,1182,31.3,67,-66,8.5,17745,t,2026-09-05 17:03:44.059236+00
5557,1,670,25.9,81.1,-95,4.5,10065,t,2026-09-05 17:03:51.107105+00
5558,2,1183,31,67,-62,9,17760,t,2026-09-05 17:03:59.005893+00
5559,2,1184,31.4,67,-61,8.75,17775,t,2026-09-05 17:04:14.200576+00
5560,2,1185,31.2,67,-68,8,17790,t,2026-09-05 17:04:31.390017+00
5561,1,673,25.9,81.1,-96,4,10110,t,2026-09-05 17:04:36.544385+00
5562,1,674,25.9,81.4,-95,4.25,10125,t,2026-09-05 17:04:51.669842+00
5563,2,1187,31.2,67,-62,9,17820,t,2026-09-05 17:04:59.939761+00
5564,1,675,25.9,81.1,-95,4.5,10140,t,2026-09-05 17:05:06.454269+00
5565,2,1188,31.5,67,-63,9,17835,t,2026-09-05 17:05:14.059213+00
5566,1,676,25.9,81.1,-95,4.25,10155,t,2026-09-05 17:05:21.104225+00
5567,2,1189,31.7,67,-64,9.5,17850,t,2026-09-05 17:05:29.001975+00
5568,1,677,25.9,81.1,-95,5,10170,t,2026-09-05 17:05:36.281362+00
5569,2,1190,31.1,67,-65,9.25,17865,t,2026-09-05 17:05:44.046963+00
5570,1,678,26,81.1,-95,4.5,10185,t,2026-09-05 17:05:51.331363+00
5571,2,1191,31.2,67,-61,9.5,17880,t,2026-09-05 17:05:59.024563+00
5572,1,679,25.9,81.1,-95,4.5,10200,t,2026-09-05 17:06:06.495756+00
5573,2,1192,31.6,67,-66,8.75,17895,t,2026-09-05 17:06:13.999797+00
5574,1,680,25.9,81.1,-95,4,10215,t,2026-09-05 17:06:21.166557+00
5575,2,1193,31,67,-68,8.5,17910,t,2026-09-05 17:06:29.331251+00
5576,1,681,25.9,81.2,-95,4.75,10230,t,2026-09-05 17:06:36.333677+00
5577,2,1194,31.4,67,-68,8.5,17925,t,2026-09-05 17:06:44.672919+00
5578,1,682,25.9,81.1,-95,4.75,10245,t,2026-09-05 17:06:51.10238+00
5579,2,1195,31.8,67,-68,8.5,17940,t,2026-09-05 17:06:58.998407+00
5580,1,683,25.9,81.2,-95,4.5,10260,t,2026-09-05 17:07:06.114367+00
5581,2,1196,31.2,67,-69,8.5,17955,t,2026-09-05 17:07:14.071265+00
5582,1,684,25.9,81.2,-95,5,10275,t,2026-09-05 17:07:21.106891+00
5583,2,1197,31.4,67,-64,9,17970,t,2026-09-05 17:07:28.99721+00
5584,1,685,25.9,81.2,-94,5,10290,t,2026-09-05 17:07:36.103479+00
5585,2,1198,31.9,67,-62,9.25,17985,t,2026-09-05 17:07:44.086936+00
5586,1,686,25.9,81.1,-95,4.75,10305,t,2026-09-05 17:07:51.239888+00
5587,2,1199,31.4,67,-64,9.25,18000,t,2026-09-05 17:07:58.997702+00
5588,1,687,25.9,81.2,-94,5,10320,t,2026-09-05 17:08:06.100979+00
5589,2,1200,31.7,67,-65,8.75,18015,t,2026-09-05 17:08:13.99824+00
5590,1,688,26,81.1,-94,5,10335,t,2026-09-05 17:08:21.098275+00
5591,2,1201,31.1,67,-64,8.75,18030,t,2026-09-05 17:08:29.017217+00
5592,1,689,25.9,81.2,-95,5,10350,t,2026-09-05 17:08:38.634418+00
5593,2,1202,31.5,67,-70,8.5,18045,t,2026-09-05 17:08:49.924894+00
5594,1,690,25.9,81.2,-95,5,10365,t,2026-09-05 17:08:51.331331+00
5595,2,1203,31.7,67,-69,8.5,18060,t,2026-09-05 17:08:58.994629+00
5596,2,1204,31.1,67,-68,9,18075,t,2026-09-05 17:09:14.196235+00
5597,1,692,25.9,81.2,-95,4.75,10395,t,2026-09-05 17:09:21.426566+00
5598,2,1205,31.3,67,-65,11.5,18090,t,2026-09-05 17:09:28.999416+00
5599,1,693,25.9,81.2,-95,5,10410,t,2026-09-05 17:09:36.48119+00
5600,2,1206,31.3,67,-65,8.25,18105,t,2026-09-05 17:09:43.992777+00
5601,1,694,25.9,81.2,-95,4.5,10425,t,2026-09-05 17:09:51.098333+00
5602,2,1207,31.4,67,-64,8.75,18120,t,2026-09-05 17:09:59.631679+00
5603,1,695,25.9,81.2,-95,5,10440,t,2026-09-05 17:10:06.175756+00
5604,2,1208,31.3,67,-61,9.25,18135,t,2026-09-05 17:10:14.324249+00
5605,2,1209,31.3,67,-61,9.25,18150,t,2026-09-05 17:10:29.416875+00
5606,1,697,25.9,81.2,-95,5,10470,t,2026-09-05 17:10:36.100811+00
5607,2,1210,31.9,67,-61,9.25,18165,t,2026-09-05 17:10:43.992289+00
5608,1,698,25.9,81.2,-94,5.25,10485,t,2026-09-05 17:10:51.097331+00
5609,2,1211,30.9,67,-61,9.5,18180,t,2026-09-05 17:10:59.000414+00
5610,1,699,25.9,81.2,-95,4.75,10500,t,2026-09-05 17:11:06.373781+00
5611,2,1212,30.4,68,-61,9,18195,t,2026-09-05 17:11:13.99411+00
5612,1,700,25.9,81.2,-94,5,10515,t,2026-09-05 17:11:21.21486+00
5613,2,1213,30.3,68,-62,9.25,18210,t,2026-09-05 17:11:29.23016+00
5614,2,1214,30.4,68,-62,9.25,18225,t,2026-09-05 17:11:44.152063+00
5615,1,702,25.9,81.2,-94,5,10545,t,2026-09-05 17:11:51.098721+00
5616,2,1215,30,68,-62,9.25,18240,t,2026-09-05 17:11:58.988591+00
5617,1,703,25.9,81.2,-94,5.5,10560,t,2026-09-05 17:12:06.130839+00
5618,2,1216,30.1,68,-62,9.25,18255,t,2026-09-05 17:12:13.988658+00
5619,1,704,25.9,81.2,-95,5.25,10575,t,2026-09-05 17:12:21.246114+00
5620,2,1217,30.9,68,-62,9.25,18270,t,2026-09-05 17:12:28.985992+00
5621,1,705,25.9,81.2,-95,5,10590,t,2026-09-05 17:12:36.094297+00
5622,2,1218,30.2,68,-62,9,18285,t,2026-09-05 17:12:43.986259+00
5623,1,706,25.9,81.2,-94,5,10605,t,2026-09-05 17:12:51.387022+00
5624,2,1219,30.9,68,-62,9.25,18300,t,2026-09-05 17:12:59.244123+00
5625,1,707,25.9,81.2,-95,4.75,10620,t,2026-09-05 17:13:06.22398+00
5626,2,1220,31.3,67,-60,9,18315,t,2026-09-05 17:13:13.9922+00
5627,1,708,25.9,81.2,-96,4.5,10635,t,2026-09-05 17:13:21.093837+00
5628,2,1221,30.5,68,-61,9.5,18330,t,2026-09-05 17:13:29.384887+00
5629,1,709,25.9,81.2,-95,5,10650,t,2026-09-05 17:13:36.544326+00
5630,2,1222,30.4,68,-61,9,18345,t,2026-09-05 17:13:44.223285+00
5631,1,710,25.9,81.2,-95,4.25,10665,t,2026-09-05 17:13:51.092494+00
5632,2,1223,30.2,68,-60,9.25,18360,t,2026-09-05 17:13:59.174292+00
5633,1,711,25.9,81.2,-94,5,10680,t,2026-09-05 17:14:06.091189+00
5634,2,1224,31.6,67,-62,8.75,18375,t,2026-09-05 17:14:14.531661+00
5635,1,712,25.9,81.2,-94,5,10695,t,2026-09-05 17:14:21.090981+00
5636,2,1225,31,67,-63,9,18390,t,2026-09-05 17:14:28.9825+00
5637,2,1226,31,67,-63,9.5,18405,t,2026-09-05 17:14:43.984521+00
5638,1,714,25.9,80.9,-94,5.5,10725,t,2026-09-05 17:14:51.089446+00
5639,2,1227,31.1,67,-63,9,18420,t,2026-09-05 17:14:58.98479+00
5640,1,715,25.9,81.2,-94,5.5,10740,t,2026-09-05 17:15:06.091425+00
5641,2,1228,31.3,67,-60,9.25,18435,t,2026-09-05 17:15:14.018042+00
5642,1,716,25.9,81.2,-94,5.5,10755,t,2026-09-05 17:15:21.304603+00
5643,2,1229,31.9,67,-59,9,18450,t,2026-09-05 17:15:28.982596+00
5644,1,717,25.9,81.2,-95,5.25,10770,t,2026-09-05 17:15:36.087954+00
